comment_id,platform,program_name,comment_text,sentiment,likes,replies,engagement_score,hashtags,topic_category,city_region,created_at,user_type,urgency_level,clean_comment,year,month,day,engagement_category
CMT-103142,Twitter/X,Digital UMKM,Masih perlu pengembangan lebih lanjut.,Neutral,3123,323,3769,#UMKMBatu,Pendidikan,Pasuruan,2025-05-21 19:42:11,Student,Medium,masihperlupengembanganlebihlanjut,2025,5,21,High
CMT-103143,TikTok,Smart City Batu,Masih perlu pengembangan lebih lanjut.,Neutral,57,196,449,#UMKMBatu,Ekonomi Digital,Batu,2026-03-01 19:52:40,Public Employee,Medium,masihperlupengembanganlebihlanjut,2026,3,1,Low
CMT-103144,Twitter/X,WiFi Publik Kota Batu,Fiturnya cukup membantu untuk masyarakat.,Neutral,840,417,1674,#WisataBatu,Teknologi,Kediri,2026-03-10 16:01:08,Public Employee,Medium,fiturnyacukupmembantuuntukmasyarakat,2026,3,10,Medium
CMT-103145,Twitter/X,Pelayanan Dukcapil Online,Digitalisasi layanan sangat mempermudah warga.,Positive,3987,209,4405,#UMKMBatu,Pendidikan,Batu,2025-08-12 05:04:05,Student,Low,digitalisasilayanansangatmempermudahwarga,2025,8,12,High
CMT-103146,TikTok,Digital UMKM,Digitalisasi layanan sangat mempermudah warga.,Positive,768,101,970,#DiskominfoBatu,Pendidikan,Surabaya,2025-11-08 07:46:00,Citizen,Low,digitalisasilayanansangatmempermudahwarga,2025,11,8,Low
CMT-103147,Instagram,Digital UMKM,Pelayanan online masih membingungkan.,Negative,1901,80,2061,#KotaBatu,Infrastruktur,Surabaya,2025-12-02 16:17:56,UMKM Owner,Medium,pelayananonlinemasihmembingungkan,2025,12,2,Medium
CMT-103148,Twitter/X,Batu Tourism App,Informasi publik jadi lebih transparan.,Positive,3397,0,3397,#SmartCityBatu,Teknologi,Blitar,2025-09-11 03:11:08,Citizen,Low,informasipublikjadilebihtransparan,2025,9,11,High
CMT-103149,TikTok,Smart City Batu,Pelayanan online sekarang lebih efisien.,Positive,4318,108,4534,#PelayananPublik,Pendidikan,Surabaya,2025-11-15 19:06:51,UMKM Owner,Low,pelayananonlinesekaranglebihefisien,2025,11,15,High
CMT-103150,Instagram,WiFi Publik Kota Batu,Masih perlu pengembangan lebih lanjut.,Neutral,2231,161,2553,#BatuDigital,Ekonomi Digital,Surabaya,2025-12-29 10:59:11,Tourist,Medium,masihperlupengembanganlebihlanjut,2025,12,29,Medium
CMT-103151,Instagram,Smart City Batu,Semoga layanan terus ditingkatkan.,Neutral,3732,371,4474,#PelayananPublik,Pariwisata,Blitar,2025-07-04 03:12:37,UMKM Owner,Medium,semogalayananterusditingkatkan,2025,7,4,High
CMT-103152,TikTok,Pelayanan Dukcapil Online,Pelayanan online sekarang lebih efisien.,Positive,35,309,653,#DiskominfoBatu,Pariwisata,Blitar,2025-09-20 11:27:56,Public Employee,Low,pelayananonlinesekaranglebihefisien,2025,9,20,Low
CMT-103153,Instagram,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,3318,493,4304,#SmartCityBatu,Teknologi,Batu,2025-11-28 00:32:23,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2025,11,28,High
CMT-103154,TikTok,Smart City Batu,Pelayanan online sekarang lebih efisien.,Positive,2877,119,3115,#WisataBatu,Ekonomi Digital,Blitar,2025-07-25 07:59:20,Student,Low,pelayananonlinesekaranglebihefisien,2025,7,25,High
CMT-103155,Twitter/X,Digital Learning Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,670,13,696,#WisataBatu,Transportasi,Blitar,2025-05-21 11:34:38,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,5,21,Low
CMT-103156,Instagram,Batu Tourism App,WiFi publik sangat membantu mahasiswa.,Positive,3250,19,3288,#SmartCityBatu,Infrastruktur,Surabaya,2025-05-24 06:44:31,Tourist,Low,wifipubliksangatmembantumahasiswa,2025,5,24,High
CMT-103157,Instagram,Digital Learning Batu,Salut untuk inovasi digital Kota Batu.,Positive,3805,306,4417,#UMKMBatu,Transportasi,Pasuruan,2026-02-08 08:25:59,Citizen,Low,salutuntukinovasidigitalkotabatu,2026,2,8,High
CMT-103158,TikTok,Smart City Batu,WiFi publik sangat membantu mahasiswa.,Positive,3325,413,4151,#SmartCityBatu,Ekonomi Digital,Blitar,2026-02-10 05:05:55,Citizen,Low,wifipubliksangatmembantumahasiswa,2026,2,10,High
CMT-103159,TikTok,Smart Transportation Batu,Pelayanan sudah cukup baik.,Neutral,3988,486,4960,#WisataBatu,Transportasi,Pasuruan,2026-03-20 15:00:46,Student,Medium,pelayanansudahcukupbaik,2026,3,20,High
CMT-103160,TikTok,Digital UMKM,Semoga layanan terus ditingkatkan.,Neutral,3643,270,4183,#DiskominfoBatu,Ekonomi Digital,Batu,2026-04-08 21:53:14,Public Employee,Medium,semogalayananterusditingkatkan,2026,4,8,High
CMT-103161,Instagram,Smart City Batu,Masih perlu pengembangan lebih lanjut.,Neutral,431,18,467,#BatuDigital,Pendidikan,Surabaya,2025-07-01 01:15:42,UMKM Owner,Medium,masihperlupengembanganlebihlanjut,2025,7,1,Low
CMT-103162,Twitter/X,Digital Learning Batu,Informasi publik jadi lebih transparan.,Positive,2742,434,3610,#KotaBatu,Transportasi,Malang,2026-01-31 06:59:06,Student,Low,informasipublikjadilebihtransparan,2026,1,31,High
CMT-103163,Instagram,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,4630,373,5376,#WisataBatu,UMKM,Malang,2025-08-30 03:41:46,Public Employee,Low,digitalisasilayanansangatmempermudahwarga,2025,8,30,High
CMT-103164,TikTok,E-Government Service,Server sering down saat ramai pengguna.,Negative,1734,372,2478,#PelayananPublik,Infrastruktur,Batu,2025-09-12 23:22:39,UMKM Owner,Medium,serverseringdownsaatramaipengguna,2025,9,12,Medium
CMT-103165,Instagram,E-Government Service,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,3156,320,3796,#PelayananPublik,Teknologi,Kediri,2025-12-03 09:19:51,Citizen,Medium,masihadabeberapafituryangperludiperbaiki,2025,12,3,High
CMT-103166,Instagram,Pelayanan Dukcapil Online,Server sering down saat ramai pengguna.,Negative,1933,53,2039,#UMKMBatu,Teknologi,Kediri,2026-03-09 03:39:59,Student,High,serverseringdownsaatramaipengguna,2026,3,9,Medium
CMT-103167,TikTok,E-Government Service,Pelayanan online sekarang lebih efisien.,Positive,1252,475,2202,#DigitalGovernment,Pelayanan Publik,Kediri,2025-05-15 07:16:25,Student,Low,pelayananonlinesekaranglebihefisien,2025,5,15,Medium
CMT-103168,Instagram,Smart Transportation Batu,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,3930,337,4604,#DiskominfoBatu,Transportasi,Kediri,2025-11-28 14:48:23,Citizen,Medium,masihadabeberapafituryangperludiperbaiki,2025,11,28,High
CMT-103169,TikTok,Smart Transportation Batu,Fitur aplikasi masih kurang lengkap.,Negative,4727,102,4931,#DigitalGovernment,Ekonomi Digital,Batu,2025-09-21 02:34:00,Tourist,High,fituraplikasimasihkuranglengkap,2025,9,21,High
CMT-103170,TikTok,Smart Transportation Batu,Informasi publik jadi lebih transparan.,Positive,4586,328,5242,#PelayananPublik,Pelayanan Publik,Blitar,2026-04-15 09:11:44,Public Employee,Low,informasipublikjadilebihtransparan,2026,4,15,High
CMT-103171,Instagram,Smart City Batu,Program ini sangat membantu masyarakat.,Positive,3188,69,3326,#DigitalGovernment,Pariwisata,Surabaya,2025-12-03 07:13:12,UMKM Owner,Low,programinisangatmembantumasyarakat,2025,12,3,High
CMT-103172,Twitter/X,Smart Transportation Batu,Salut untuk inovasi digital Kota Batu.,Positive,1714,419,2552,#SmartCityBatu,Pendidikan,Surabaya,2025-07-18 17:21:54,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2025,7,18,Medium
CMT-103173,Twitter/X,Pelayanan Dukcapil Online,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,1895,306,2507,#UMKMBatu,UMKM,Blitar,2025-06-17 17:24:32,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,6,17,Medium
CMT-103174,Twitter/X,WiFi Publik Kota Batu,Masih perlu pengembangan lebih lanjut.,Neutral,3261,488,4237,#WisataBatu,Pelayanan Publik,Malang,2026-02-25 11:55:43,Public Employee,Medium,masihperlupengembanganlebihlanjut,2026,2,25,High
CMT-103175,Twitter/X,WiFi Publik Kota Batu,Semoga layanan terus ditingkatkan.,Neutral,2702,12,2726,#DigitalGovernment,Infrastruktur,Batu,2025-12-23 05:59:59,Citizen,Medium,semogalayananterusditingkatkan,2025,12,23,Medium
CMT-103176,Instagram,Digital Learning Batu,Fiturnya cukup membantu untuk masyarakat.,Neutral,458,42,542,#DiskominfoBatu,Teknologi,Batu,2025-12-05 17:01:12,Public Employee,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,12,5,Low
CMT-103177,Twitter/X,Digital UMKM,Digitalisasi layanan sangat mempermudah warga.,Positive,2072,495,3062,#BatuDigital,Pendidikan,Malang,2025-08-05 18:55:47,Citizen,Low,digitalisasilayanansangatmempermudahwarga,2025,8,5,High
CMT-103178,Instagram,Digital Learning Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,1587,271,2129,#SmartCityBatu,Teknologi,Blitar,2025-12-21 07:26:06,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2025,12,21,Medium
CMT-103179,Instagram,Batu Tourism App,WiFi publik sangat membantu mahasiswa.,Positive,607,31,669,#DiskominfoBatu,Ekonomi Digital,Kediri,2026-02-03 13:13:56,Tourist,Low,wifipubliksangatmembantumahasiswa,2026,2,3,Low
CMT-103180,Instagram,Digital Learning Batu,Fitur aplikasi masih kurang lengkap.,Negative,2977,496,3969,#DiskominfoBatu,UMKM,Malang,2025-09-28 19:33:09,Citizen,High,fituraplikasimasihkuranglengkap,2025,9,28,High
CMT-103181,Instagram,Pelayanan Dukcapil Online,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,1149,10,1169,#DiskominfoBatu,Teknologi,Surabaya,2026-04-16 19:19:13,Citizen,Medium,masihadabeberapafituryangperludiperbaiki,2026,4,16,Medium
CMT-103182,TikTok,WiFi Publik Kota Batu,Program ini sangat membantu masyarakat.,Positive,1834,424,2682,#PelayananPublik,Teknologi,Surabaya,2026-02-05 15:08:13,Citizen,Low,programinisangatmembantumasyarakat,2026,2,5,Medium
CMT-103183,Instagram,Pelayanan Dukcapil Online,Masih perlu pengembangan lebih lanjut.,Neutral,4982,122,5226,#WisataBatu,Pendidikan,Blitar,2025-07-12 08:54:23,Tourist,Medium,masihperlupengembanganlebihlanjut,2025,7,12,High
CMT-103184,TikTok,Digital UMKM,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2002,75,2152,#PelayananPublik,UMKM,Surabaya,2025-08-31 02:34:39,Student,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,8,31,Medium
CMT-103185,Instagram,Digital UMKM,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,3300,412,4124,#BatuDigital,Teknologi,Pasuruan,2025-10-27 11:38:29,Student,Medium,masihadabeberapafituryangperludiperbaiki,2025,10,27,High
CMT-103186,Twitter/X,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,4961,433,5827,#BatuDigital,UMKM,Surabaya,2025-10-15 07:38:35,Student,Low,digitalisasilayanansangatmempermudahwarga,2025,10,15,High
CMT-103187,Twitter/X,Batu Tourism App,Informasi di aplikasi kurang update.,Negative,2119,154,2427,#PelayananPublik,Teknologi,Kediri,2026-02-16 23:19:40,Public Employee,High,informasidiaplikasikurangupdate,2026,2,16,Medium
CMT-103188,Instagram,Pelayanan Dukcapil Online,Program ini sangat membantu masyarakat.,Positive,956,38,1032,#PelayananPublik,Infrastruktur,Blitar,2025-09-03 19:56:08,UMKM Owner,Low,programinisangatmembantumasyarakat,2025,9,3,Medium
CMT-103189,Instagram,Smart Transportation Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2630,287,3204,#DiskominfoBatu,Pelayanan Publik,Surabaya,2026-01-16 12:21:18,UMKM Owner,Low,pelayanansekarangjauhlebihcepatdanmudah,2026,1,16,High
CMT-103190,TikTok,Smart Transportation Batu,Semoga layanan terus ditingkatkan.,Neutral,3188,357,3902,#KotaBatu,Infrastruktur,Malang,2026-02-22 05:32:44,UMKM Owner,Medium,semogalayananterusditingkatkan,2026,2,22,High
CMT-103191,Twitter/X,Batu Tourism App,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,134,365,864,#DigitalGovernment,Pariwisata,Blitar,2026-03-21 18:33:21,Student,Medium,masihadabeberapafituryangperludiperbaiki,2026,3,21,Low
CMT-103192,Twitter/X,Smart City Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,3255,202,3659,#PelayananPublik,UMKM,Malang,2025-06-11 11:28:29,UMKM Owner,Low,aplikasipemerintahmakinmoderndanresponsif,2025,6,11,High
CMT-103193,TikTok,WiFi Publik Kota Batu,Program ini sangat membantu masyarakat.,Positive,4389,407,5203,#WisataBatu,Pelayanan Publik,Kediri,2025-11-09 07:16:45,Public Employee,Low,programinisangatmembantumasyarakat,2025,11,9,High
CMT-103194,TikTok,Smart Transportation Batu,Pelayanan sudah cukup baik.,Neutral,3842,394,4630,#PelayananPublik,Pelayanan Publik,Blitar,2026-04-01 15:50:36,Public Employee,Medium,pelayanansudahcukupbaik,2026,4,1,High
CMT-103195,Twitter/X,WiFi Publik Kota Batu,Informasi publik jadi lebih transparan.,Positive,557,288,1133,#UMKMBatu,Ekonomi Digital,Surabaya,2025-10-13 01:42:36,Citizen,Low,informasipublikjadilebihtransparan,2025,10,13,Medium
CMT-103196,Instagram,Smart City Batu,Pelayanan online sekarang lebih efisien.,Positive,1779,200,2179,#PelayananPublik,Teknologi,Malang,2026-03-06 09:03:25,UMKM Owner,Low,pelayananonlinesekaranglebihefisien,2026,3,6,Medium
CMT-103197,TikTok,WiFi Publik Kota Batu,Pelayanan online sekarang lebih efisien.,Positive,3536,53,3642,#WisataBatu,Transportasi,Kediri,2025-11-16 05:52:08,Student,Low,pelayananonlinesekaranglebihefisien,2025,11,16,High
CMT-103198,TikTok,E-Government Service,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,123,278,679,#DigitalGovernment,Pariwisata,Batu,2025-08-14 04:43:02,Public Employee,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,8,14,Low
CMT-103199,Twitter/X,WiFi Publik Kota Batu,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,2075,326,2727,#KotaBatu,Pariwisata,Malang,2025-07-27 14:26:15,Citizen,Medium,masihadabeberapafituryangperludiperbaiki,2025,7,27,Medium
CMT-103200,TikTok,Digital UMKM,Pelayanan online sekarang lebih efisien.,Positive,4278,268,4814,#BatuDigital,Ekonomi Digital,Malang,2025-09-18 20:34:50,Tourist,Low,pelayananonlinesekaranglebihefisien,2025,9,18,High
CMT-103201,TikTok,Smart Transportation Batu,Kadang sulit login ke sistem.,Negative,1228,94,1416,#BatuDigital,Infrastruktur,Batu,2025-07-07 11:39:06,Public Employee,High,kadangsulitloginkesistem,2025,7,7,Medium
CMT-103202,TikTok,Smart Transportation Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,4513,151,4815,#UMKMBatu,Pendidikan,Blitar,2025-06-26 10:09:52,Student,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,6,26,High
CMT-103203,Instagram,E-Government Service,Salut untuk inovasi digital Kota Batu.,Positive,1719,322,2363,#DiskominfoBatu,UMKM,Pasuruan,2025-06-22 16:22:49,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2025,6,22,Medium
CMT-103204,Instagram,Digital UMKM,Program ini sangat membantu masyarakat.,Positive,164,9,182,#SmartCityBatu,Pendidikan,Pasuruan,2026-03-28 11:29:17,UMKM Owner,Low,programinisangatmembantumasyarakat,2026,3,28,Low
CMT-103205,Instagram,WiFi Publik Kota Batu,Informasi sudah cukup jelas.,Neutral,1060,65,1190,#PelayananPublik,Infrastruktur,Batu,2026-03-21 12:18:38,Student,Medium,informasisudahcukupjelas,2026,3,21,Medium
CMT-103206,TikTok,E-Government Service,Pelayanan online sekarang lebih efisien.,Positive,1107,66,1239,#SmartCityBatu,UMKM,Kediri,2025-12-14 21:49:19,Public Employee,Low,pelayananonlinesekaranglebihefisien,2025,12,14,Medium
CMT-103207,TikTok,Batu Tourism App,WiFi publik sangat membantu mahasiswa.,Positive,2230,349,2928,#PelayananPublik,Ekonomi Digital,Surabaya,2026-03-10 06:02:22,Student,Low,wifipubliksangatmembantumahasiswa,2026,3,10,Medium
CMT-103208,Twitter/X,Smart City Batu,Masih perlu pengembangan lebih lanjut.,Neutral,4700,72,4844,#DiskominfoBatu,Teknologi,Kediri,2025-06-07 01:26:35,Tourist,Medium,masihperlupengembanganlebihlanjut,2025,6,7,High
CMT-103209,Instagram,Smart Transportation Batu,Salut untuk inovasi digital Kota Batu.,Positive,3497,313,4123,#UMKMBatu,Infrastruktur,Malang,2026-01-04 06:08:54,Student,Low,salutuntukinovasidigitalkotabatu,2026,1,4,High
CMT-103210,Instagram,Digital UMKM,Kadang sulit login ke sistem.,Negative,2286,465,3216,#SmartCityBatu,Teknologi,Batu,2025-05-22 17:03:02,Tourist,High,kadangsulitloginkesistem,2025,5,22,High
CMT-103211,Twitter/X,Batu Tourism App,Pelayanan online sekarang lebih efisien.,Positive,40,15,70,#UMKMBatu,Pelayanan Publik,Pasuruan,2025-06-10 10:28:35,Citizen,Low,pelayananonlinesekaranglebihefisien,2025,6,10,Low
CMT-103212,Instagram,WiFi Publik Kota Batu,Program ini sangat membantu masyarakat.,Positive,4017,208,4433,#DigitalGovernment,UMKM,Pasuruan,2025-12-18 01:22:30,Citizen,Low,programinisangatmembantumasyarakat,2025,12,18,High
CMT-103213,Instagram,Smart City Batu,Informasi sudah cukup jelas.,Neutral,790,60,910,#WisataBatu,Infrastruktur,Kediri,2025-06-11 15:51:02,Public Employee,Medium,informasisudahcukupjelas,2025,6,11,Low
CMT-103214,Twitter/X,Pelayanan Dukcapil Online,Informasi di aplikasi kurang update.,Negative,813,374,1561,#DiskominfoBatu,Pelayanan Publik,Malang,2026-04-16 07:35:21,UMKM Owner,High,informasidiaplikasikurangupdate,2026,4,16,Medium
CMT-103215,Twitter/X,Smart City Batu,WiFi publik sangat membantu mahasiswa.,Positive,1337,68,1473,#WisataBatu,Pariwisata,Blitar,2025-10-20 14:35:50,Tourist,Low,wifipubliksangatmembantumahasiswa,2025,10,20,Medium
CMT-103216,Instagram,Smart City Batu,Programnya cukup menarik untuk dicoba.,Neutral,2870,471,3812,#UMKMBatu,Ekonomi Digital,Blitar,2025-09-27 08:03:56,Student,Medium,programnyacukupmenarikuntukdicoba,2025,9,27,High
CMT-103217,TikTok,Digital UMKM,Fitur aplikasi masih kurang lengkap.,Negative,387,395,1177,#DiskominfoBatu,Pelayanan Publik,Malang,2026-01-17 10:48:49,UMKM Owner,High,fituraplikasimasihkuranglengkap,2026,1,17,Medium
CMT-103218,Instagram,WiFi Publik Kota Batu,Salut untuk inovasi digital Kota Batu.,Positive,1492,237,1966,#DigitalGovernment,Infrastruktur,Malang,2026-03-01 21:24:59,Citizen,Low,salutuntukinovasidigitalkotabatu,2026,3,1,Medium
CMT-103219,Instagram,E-Government Service,Kadang sulit login ke sistem.,Negative,1954,10,1974,#SmartCityBatu,Ekonomi Digital,Batu,2025-12-20 17:02:16,Public Employee,Medium,kadangsulitloginkesistem,2025,12,20,Medium
CMT-103220,Twitter/X,Pelayanan Dukcapil Online,Digitalisasi layanan sangat mempermudah warga.,Positive,1080,91,1262,#WisataBatu,Pelayanan Publik,Kediri,2025-09-26 05:52:02,UMKM Owner,Low,digitalisasilayanansangatmempermudahwarga,2025,9,26,Medium
CMT-103221,TikTok,Smart City Batu,Aplikasinya lumayan mudah digunakan.,Neutral,4889,450,5789,#WisataBatu,Pelayanan Publik,Pasuruan,2025-10-01 17:03:30,Tourist,Medium,aplikasinyalumayanmudahdigunakan,2025,10,1,High
CMT-103222,Twitter/X,Digital UMKM,Pelayanan online sekarang lebih efisien.,Positive,4067,306,4679,#DiskominfoBatu,Pariwisata,Blitar,2025-07-01 22:09:01,Public Employee,Low,pelayananonlinesekaranglebihefisien,2025,7,1,High
CMT-103223,Instagram,E-Government Service,Programnya cukup menarik untuk dicoba.,Neutral,155,362,879,#KotaBatu,Teknologi,Malang,2025-05-08 13:06:56,Tourist,Medium,programnyacukupmenarikuntukdicoba,2025,5,8,Low
CMT-103224,TikTok,E-Government Service,Pelayanan online masih membingungkan.,Negative,723,199,1121,#KotaBatu,Infrastruktur,Batu,2026-03-01 22:57:47,UMKM Owner,Medium,pelayananonlinemasihmembingungkan,2026,3,1,Medium
CMT-103225,TikTok,Pelayanan Dukcapil Online,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,1492,59,1610,#DigitalGovernment,Teknologi,Batu,2025-08-30 21:34:05,Citizen,Medium,masihadabeberapafituryangperludiperbaiki,2025,8,30,Medium
CMT-103226,Twitter/X,Digital UMKM,Fitur aplikasi masih kurang lengkap.,Negative,3761,221,4203,#BatuDigital,Pariwisata,Batu,2026-01-24 10:40:31,Tourist,High,fituraplikasimasihkuranglengkap,2026,1,24,High
CMT-103227,TikTok,Smart Transportation Batu,Program ini sangat membantu masyarakat.,Positive,962,382,1726,#BatuDigital,Ekonomi Digital,Batu,2025-05-17 01:20:53,UMKM Owner,Low,programinisangatmembantumasyarakat,2025,5,17,Medium
CMT-103228,Twitter/X,Smart Transportation Batu,Semoga layanan terus ditingkatkan.,Neutral,1809,108,2025,#WisataBatu,UMKM,Pasuruan,2025-06-12 05:17:29,UMKM Owner,Medium,semogalayananterusditingkatkan,2025,6,12,Medium
CMT-103229,TikTok,Batu Tourism App,Masih perlu pengembangan lebih lanjut.,Neutral,4203,333,4869,#PelayananPublik,Ekonomi Digital,Blitar,2025-08-24 20:08:56,Student,Medium,masihperlupengembanganlebihlanjut,2025,8,24,High
CMT-103230,TikTok,Smart Transportation Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,38,240,518,#UMKMBatu,Transportasi,Surabaya,2025-12-27 19:23:58,UMKM Owner,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,12,27,Low
CMT-103231,TikTok,Smart City Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,2542,141,2824,#KotaBatu,Teknologi,Pasuruan,2025-11-17 23:30:00,Student,Low,digitalisasilayanansangatmempermudahwarga,2025,11,17,Medium
CMT-103232,Instagram,Batu Tourism App,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,3163,327,3817,#PelayananPublik,Transportasi,Blitar,2026-04-29 07:00:00,UMKM Owner,Medium,masihadabeberapafituryangperludiperbaiki,2026,4,29,High
CMT-103233,Twitter/X,Batu Tourism App,Respon pelayanan masih cukup lambat.,Negative,258,479,1216,#PelayananPublik,Pelayanan Publik,Pasuruan,2026-01-31 23:19:46,Public Employee,High,responpelayananmasihcukuplambat,2026,1,31,Medium
